Comment,IsGreet
周六去的光谷秀玉上的套餐太慢了一次只上一个人的饭然后就等多分钟再上另一个人的最后一个吃完饭等了一个小时了套餐里的清秀佳人红茶没有方糖问了几个服务员都说不知道问有没有热水回答没有热水那么大个店子连热水也没有也太夸张了点的炒饭那分量叫一个少就一个碗底和第一次去比起来差的太远了,1
周六去的光谷秀玉上的套餐太慢了一次只上一个人的饭然后就等多分钟再上另一个人的最后一个吃完饭等了一个小时了套餐里的清秀佳人红茶没有方糖问了几个服务员都说不知道问有没有热水回答没有热水那么大个店子连热水也没有也太夸张了点的炒饭那分量叫一个少就一个碗底和第一次去比起来差的太远了,1
去光谷店被告知不接收团购又跑到附近的一家店你两家店这么近都在大家眼里习惯上的光谷既然一家接团一家不接团在网站上也不说清楚上菜也慢估计等了四十分钟,1
环境感觉不错吃的也不错还蛮划算的,1
有情调的餐厅非常喜欢那个花茶这次还配了方糖喝起来比以前好喝了我们两个人都喝完了猪排和意粉也很好吃下次还会来服务也很好不会因为是团购而怠慢是别家比不了的,1
环境很优雅团购的菜色不错两个人吃的很好,1
环境很好一家人去再点了份牛排和鸡中翅很不错便宜很多,1
服务很周到菜色也很好满意,1
菜上错了服务器还一脸的怨气,0
团购是再不愿意了很明显的团购的东西分量都远远少于平时去点的这样还不如直接用团购这钱直接点说不定还吃的更好些这种团购一点都不划算,1
还不错态度需要改进你不一再提醒服务员都不理你,1
味道还行服务还行毕竟是团购呀,1
还可以就是严格要求提前一天预约不太方便,1
团购和实际消费在品质上还是有区别,1
小资情调浓儿子喜欢这里的太皇炒饭和牛排,1
和网上的食客一样的去之后才告知烤箱坏掉了想吃的披萨被换成了意面厚多士也没有吃上回来结账时发现被多收了元钱也就是那个披萨的钱郁闷,1
服务质量明显变差菜品保持正常水平环境还行,1
最后的茶是亮点哦喝的红色的茶有红酒的感觉耶太神奇了,1
去消费时等了好半天后来才发现下的单子根本没下从点到点半才吃完饭,1
猪排不错但是其他就很一般啦环境还是很好的可是人太多服务不行,1
环境挺好去过很多次了就是人太多不过感觉味道已经不如以前了上来的牛扒都不热还重新加热了一次,1
除了里面送的茶很难喝其他东西都不错猪扒很嫩很入味,1
服务水平降低了那么少的人居然上菜很慢,1
环境很喜欢比较大吃的还行但服务态度很一般让帮忙开下红酒要元服务费自己开的不太愿意去了,1
人太多都忙不过来了去了以后他们号称周末不接团购可网页上没说而且我们提前一天打过电话的所以不太满意,0
东西都很精致环境很好吃着很舒服,1
时间有点紧张给朋友用了她说挺好的,1
挺好的以后在多点品种团购更好了团了两次了,1
味道很好地方很大就是第一次去不能用美团第二次去才用到,1
光谷西班牙风情街店还不错东西很多,1
还可以感觉蛮划算和朋友一起去是个好地方,1
一如既往的高性价比,1
和饮料好难喝那么多饮料为什么团购的时候一定要提供最难喝的,1
环境比较好而且蛮划算的下次准备带上男朋友一起去,1
听不多的希望再有其他的更优惠的团购,1
挺好的不像某些自助餐去了什么都没有了,1
那个茶真心不好喝猪排还可以服务很好蛮快上来的,1
环境很好服务满意菜品也不错,1
其它还好就是人太多了不是一般的多,1
东西还是很好吃的就是之前说要预约可是预约根本没用,1
关谷那家服务蛮好的吃的也很开心,1
经常去秀玉吃牛排比豪客来好吃服务也蛮好的提的意见也能及时得到反馈我会经常去吃的,1
超级好的体验西班牙风情街吃的人少菜品都很好一级棒,1
服务我是去的光谷二期西班牙风情街一开始进去的时候态度挺好给了个菜单让我们点餐一女的招呼的后来我跟她说我们团购过来的之后她就走了我以为她已经下订单了过半小时之后还没有动静我就找一服务员问说连单都没有下简直气死我了难道团购的就要另外对待又等了半小时才上东西吃个东西真是让人心情不爽以前去过秀玉不是团购的感觉态度挺好以后再也不想团购了吃的味道不过还可以饭和那个牛扒都还可以不过披萨就不怎么的了份量很足,1
在新开的西班牙风景街吃滴环境不错服务凑合秀玉这个活动真的很实惠,1
菜品都还好就是速度实在是有些慢还有一点不足之处这家店入口只有一部电梯没发现楼梯一来上下速度慢容量有限二来万一有紧急情况疏散将是大问题即便有其他安全出口但不是常用绝大部分消费者不知道在那种惊慌失措的情况下组织再高效也不行因为大家不会耐心听讲解望尽快改进,1
光谷期环境服务比期那家都要好划算,1
炒饭很硬披萨很干分量不多,1
菜的口味还不错服务也还好虽然装饰比较不错但是餐厅比较吵周末七点之后排队的人还比较多,1
光谷店服务态度不是一般的差这辈子都不会再去秀玉了,0
还不错很划算后来还想去团的去吃结果团完了,1
秀玉餐厅的环境一般都还是不错滴都是我喜欢的装修风格简约大气只是这家的位置不是一般的难找太隐蔽了问了个人才找到开店做生意位置也很关键啊好在价位也是性价比极高的大众消费只是这个套餐不是太合我们的胃口现场点的砂锅饭才是我的大爱速度都挺快的,1
非常好去的时候人不多环境挺好菜品丰富两个人吃的很撑味道也好披萨猪排牛肉饭都不错吃完喝喝茶吃点水果非常惬意,1
味道还可以牛排很嫩炒饭也不错,1
很好很好套餐内容再丰富一点就更好了,1
上菜慢死了猕猴桃酸死了木瓜冒失放烂了从去那里到走一共两个半小时我走出座位十米你上红茶了这是专坑团购的光谷西班牙风情街二期店,0
我们是去的光谷西班牙风情街上的那一家除了上餐慢一点以外其他都很好套餐非常划算哦味道也不赖时隔几天又下了订单又可以吃吃了哈哈,1
每家都差不多但是王家湾家乐福后来新开的一家稀烂西冷牛排单点的等了半天不说牛筋特多难吃死了切不开让服务员来切她都切半天手痛,1
还可以环境好量也多会再去,1
整体很不错去的光谷有两家先找到的一家居然不让我们在那里消费然后告诉我们找另一家害我们找了半天店家应该说清楚的,1
真滴挺不错的只是那猪排的骨头太大鸟伤不起啊,1
确实很实惠个人吃了份还不错味道还行,1
秀玉环境不错吃的蛮饱的除了那个茶味道怪怪的其他都很满意,1
一份水果沙拉上了一个小时叫了四五次服务一会说是在催一会说是上错了一会说人多理由很多看着旁边的客人都走了一波波真是毛燥,1
有点吵可能人太多了吧中国式批萨厚得像大饼看来秀玉适合人少的下午喝个茶,1
开始服务员听说是团购有点不开心但是菜色的分量口味都还是一如既往的好两个人都没吃完很开心,1
服务员态度不好叫了半天也没人来应单不过食物味道还不错,1
环境吃的都挺好就是喝的有点不怎么好喝,1
好评团购了两次分量很足我跟男朋友两个人吃的很饱,1
环境挺好的适合聊天就是大厅隔音设施没有做好,1
双人套餐份量还不错环境也可以就是有时候人多希望多设几个情侣坐在靠墙或窗户边,1
上错了牛排直接在我吃的时候拿走了也没有解释虽然又补了一份新的服务素质有待提高,1
去的光谷西班牙风情街店环境不错挺实惠的,1
猪扒还行其他的沙拉披萨意粉不好吃,1
环境很好很舒适味道也不错量也很足,1
饮料一点味道都没有披萨内容太少不过主菜都还不错两个人可以吃到饱就是去的时候人挺多的服务员反应慢了点,1
就是非要提前一天预订味道环境都是很好的,1
分量足味道也不错老公说饭很好吃就是急着去看电影没能好好的吃完那壶茶下次还会去,1
难吃死了但是环境还可以就是人多难得等,0
服务态度很好啊合算两个人吃的很饱来秀玉主要是享受服务与态度,1
环境很好很安静两个女孩子根本吃不完味道也不错,1
服务很到位环境也不错很满意,1
还不错不是节假日人也不多服务也还好分量也够,1
秀玉的团购吃了好几次了挺不错的分量很足就是吧那个喝的换换就好了,1
总体还可以吧但是披萨不太好吃,1
还是愿意再去的就是人太多了其他的都很满意呢,1
红粉佳人不好喝其余的都不错猪扒里的意粉为什么都烤的和盘子粘在一起了呢,1
服务员态度很好也很热情不过味道不是我喜欢的总感觉什么都有点酸,1
猪扒好吃呀好吃炒饭也好吃两个人吃的服务依旧很棒环境也不错就是那个清秀佳人的茶味道不咋地团购的很满意,1
找这个地方找了好久位置有些偏其它还不错的饿,1
不错情侣吃分量很足很喜欢,1
第二次吃了还是很不错味道好环境好,1
第二次团购了性价比真不错啊,1
第一次自己团购和男朋友一起过很满意食物服务气氛光谷的秀玉挺好的有机会再来,1
都很好尤其是西班牙风情街那家人不多环境很好,1
服务很好菜也不错在光谷那家吃的,1
分量很足味道很赞就是很热的天气还不开冷气热得让人觉得有些小气喔服务还是挺周到的你,1
各方面军都还不错下次还会去,1
光谷西班牙风情街才能使用团购券,1
团购要提前一天预约否认就算没什么人吃饭也不会接团购的单,1
环境还比较优雅跟朋友谈事儿去得早服务员点就来点餐不能晚点吗意粉都有些糊不是刚刚好,1
除了人老是叫不来以外其他都还挺好这次在光谷吃的环境不错哈哈,1
这次在光谷店吃的明显没有上次去汉街吃的好分量不足不说服务员也不热情味道也没有那边好差劲,1
